Coin Rank,Name,Symbol,Market Cap,Price,Circulating Supply,Volume Change (24h)
1800,PlatinumBAR,XPTX,"$21,104",$0.009770,"2,160,126",0.11%
1801,SpreadCoin,SPR,"$21,095",$0.001890,"11,159,260",0.00%
1802,LatiumX,LATX,"$21,008",$0.000200,"104,916,472",-0.29%
1803,Peerguess,GUESS,"$20,838",$0.000344,"60,537,668",0.00%
1804,Italian Lira,ITL,"$20,794",$8.7e-07,"23,943,792,120",0.16%
1805,EUNOMIA,ENTS,"$20,620",$0.000001,"16,420,688,682",-0.18%
1806,Gratz,GRAT,"$20,298",$0.000655,"31,000,000",-9.27%
1807,MarteXcoin,MXT,"$20,264",$0.005501,"3,683,444",0.11%
1808,Acoin,ACOIN,"$20,242",$0.016590,"1,220,085",0.11%
1809,EZOOW,EZW,"$20,178",$0.000002,"11,551,907,115",0.00%
1810,HOdlcoin,HODL,"$19,988",$0.000086,"232,524,610",0.11%
1811,AdCoin,ACC,"$19,891",$0.001216,"16,362,829",0.11%
1812,Elementrem,ELE,"$19,514",$0.000745,"26,205,539",0.00%
1813,BoostCoin,BOST,"$19,429",$0.001639,"11,855,487",0.00%
1814,Joincoin,J,"$19,363",$0.005800,"3,338,628",0.11%
1815,EthereumX,ETX,"$19,332",$0.000222,"87,225,579",0.28%
1816,Voise,VOISE,"$19,103",$0.000035,"549,336,806",-0.20%
1817,NevaCoin,NEVA,"$18,564",$0.004556,"4,074,645",0.11%
1818,Bulleon,BUL,"$18,387",$0.016771,"1,096,353",-5.18%
1819,Origami,ORI,"$18,313",$0.004334,"4,225,879",0.00%
1820,Natmin Pure E...,NAT,"$18,311",$0.000179,"102,203,984",-1.63%
1821,Dach Coin,DACHX,"$17,988",$0.000860,"20,914,471",0.16%
1822,CDMCOIN,CDM,"$17,938",$0.000008,"2,173,570,068",0.00%
1823,KWHCoin,KWH," $17,459",$0.000010,"1,807,438,681",-0.18%
1824,Blocknode,BND,"$17,215",$0.000086,"200,162,254",0.17%
1825,ICOBay,IBT,"$17,170",$0.000025,"692,646,118",0.00%
1826,Californium,CF,"$16,988",$0.006942,"2,446,961",0.00%
1827,Apollon,XAP,"$16,782",$0.000113,"148,585,276",0.16%
1828,Micromines,MICRO,"$16,618",$9.2e-07,"17,999,887,606",-0.18%
1829,Sola Token,SOL,"$16,519",$0.000571,"28,948,937",0.00%
1830,Mero Currency,MRO,"$16,212",$0.001114,"14,559,092",-0.41%
1831,Escroco Emerald,ESCE,"$16,114",$0.000026,"624,525,771",0.16%
1832,Livenodes,LNO,"$16,059",$0.011869,"1,353,015",0.16%
1833,PostCoin,POST,"$15,955",$0.001005,"15,868,233",9.48%
1834,Shivers,SHVR,"$15,952",$0.000293,"54,453,298",0.00%
1835,Cheesecoin,CHEESE,"$15,116",$0.000043,"351,499,966",0.16%
1836,IQ.cash,IQ,"$15,081",$0.003871,"3,896,163",0.16%
1837,UltraNote Coin,XUN,"$15,071",$0.000054,"279,780,629",0.10%
1838,Arion,ARION,"$14,825",$0.001319,"11,236,495",0.16%
1839,MojoCoin,MOJO,"$14,775",$0.001203,"12,276,850",0.11%
1840,MoX,MOX,"$14,701",$0.002924,"5,027,488",0.16%
1841,EagleX,EGX,"$14,442",$0.000430,"33,583,500",0.16%
1842,Intelligent T...,ITT,"$14,415",$0.001469,"9,814,899",0.00%
1843,CyberMusic,CYMT,"$13,980",$9.3e-07,"15,000,000,000",0.00%
1844,Cyber Movie C...,CMCT,"$13,830",$6.9e-07,"20,000,000,000",0.00%
1845,Cazcoin,CAZ,"$13,629",$0.000330,"41,263,548",0.00%
1846,EtherInc,ETI,"$13,586",$0.000043,"314,691,676",0.24%
1847,EVOS,EVOS,"$13,571",$0.001280,"10,606,778",4.11%
1848,Gossipcoin,GOSS,"$13,042",$0.000430,"30,327,240",0.16%
1849,Datacoin,DTC,"$12,974",$0.000331,"39,209,299",0.00%
1850,Eva Cash,EVC,"$12,936",$0.014373,"900,000",-0.18%
1851,Eurocoin,EUC,"$12,914",$0.001040,"12,416,554",0.00%
1852,MASTERNET,MASH,"$12,864",$0.000406,"31,686,740",0.23%
1853,WomenCoin,WOMEN,"$12,719",$2.6e-07,"48,459,472,454",0.03%
1854,OP Coin,OPC,"$12,625",$0.000007,"1,858,984,784",1.03%
1855,Ccore,CCO,"$12,625",$0.007426,"1,699,999",-0.18%
1856,SPIDER VPS,SPDR,"$12,537",$0.004195,"2,988,850",0.16%
1857,SCRIV NETWORK,SCRIV,"$12,452",$0.000503,"24,744,362",0.06%
1858,Eternity,ENT,"$12,281",$0.001891,"6,493,805",0.11%
1859,Citadel,CTL,"$12,258",$0.001117,"10,969,269",0.11%
1860,TajCoin,TAJ,"$12,156",$0.000948,"12,822,734",0.00%
1861,Digiwage,WAGE,"$12,143",$0.000258,"47,062,308",0.16%
1862,IrishCoin,IRL,"$12,104",$0.000308,"39,285,349",0.00%
1863,ROIyal Coin,ROCO,"$11,908",$0.012901,"923,044",9.67%
1864,Crystal Clear ,CCT,"$11,871",$0.002149,"5,523,973",0.11%
1865,Aigang,AIX,"$11,834",$0.000404,"29,274,567",0.00%
1866,Paymon,PMNT,"$11,739",$0.000019,"611,226,584",0.00%
1867,Cream,CRM,"$11,633",$0.000258,"45,108,749",0.11%
1868,SecretCoin,SCRT,"$11,447",$0.002707,"4,228,672",0.00%
1869,Octoin Coin,OCC,"$11,442",$0.020611,"555,137",-0.19%
1870,Zayedcoin,ZYD,"$11,375",$0.001822,"6,243,840",0.00%
1871,Fintab,FNTB,"$11,239",$0.004044,"2,779,387",0.00%
1872,AmsterdamCoin,AMS,"$11,231",$0.000224,"50,201,886",0.11%
1873,Qbic,QBIC,"$11,175",$0.002386,"4,684,176",0.00%
1874,KUN,KUN,"$11,095",$5.55,"2,000",0.16%
1875,GIGA,XG,"$11,090",$0.000082,"135,432,842",0.00%
1876,XOVBank,XOV,"$10,933",$0.000083,"131,202,358",-0.14%
1877,Zealium,NZL,"$10,661",$0.001032,"10,329,221",0.16%
1878,Atheios,ATH," $10,562",$0.000602,"17,543,150",0.16%
1879,JavaScript Token,JS,"$10,501",$0.001314,"7,991,996",0.00%
1880,Litecred,LTCR,"$10,394",$0.000344,"30,227,750",0.11%
1881,Dollarcoin,DLC,"$10,349",$0.001136,"9,106,714",0.00%
1882,Tourist Token,TOTO,"$9,803",$0.000002,"3,933,323,630",0.04%
1883,Authorship,ATS,"$9,631",$0.000096,"99,971,428",0.00%
1884,VikkyToken,VIKKY,"$9,576",$0.000003,"3,727,082,538",-1.14%
1885,nDEX,NDX,"$9,524",$6.4e-07,"14,938,687,251",-0.18%
1886,Impact,IMX,"$9,510",$0.000086,"110,630,546",0.11%
1887,Olympic,OLMP,"$9,504",$0.000082,"115,903,975",0.00%
1888,Blocklancer,LNC,"$9,485",$0.000079,"120,140,384",0.15%
1889,Lightpaycoin,LPC,"$9,380",$0.001619,"5,793,754",0.06%
1890,Nekonium,NUKO,"$9,284",$0.000774,"12,000,829",0.11%
1891,HireGo,HGO,"$9,272",$0.001494,"6,206,464",0.00%
1892,High Voltage,HVCO,"$9,256",$0.006195,"1,494,171",0.00%
1893,BZLCOIN,BZL,"$9,188",$0.004194,"2,190,548",-1.83%
1894,Phonecoin,PHON,"$9,123",$0.000079,"115,044,478",0.00%
1895,Cryptrust,CTRT,"$9,074",$0.000002,"5,248,756,485",0.00%
1896,SAKECOIN,SAKE,"$9,069",$0.000002,"4,161,731,121",0.18%
1897,Digital Money...,DMB,"$8,945",$0.000086,"104,056,465",0.11%
1898,Desire,DSR,"$8,829",$0.001202,"7,342,742",7.73%
1899,Independent M...,IMS,"$8,828",$0.001644,"5,368,934",0.00%
1900,Nyerium,NYEX,"$8,779",$0.000344,"25,517,405",0.17%
1901,AdultChain,XXX,"$8,605",$0.000172,"49,917,231",0.00%
1902,BowsCoin,BSC,"$8,595",$0.001549,"5,550,102",0.00%
1903,ICOBID,ICOB,"$8,555",$0.000080,"107,048,455",0.00%
1904,GeyserCoin,GSR,"$8,535",$0.007651,"1,115,653",0.11%
1905,electrumdark,ELD,"$8,539",$0.002190,"3,899,312",-0.28%
1906,e-Chat,ECHT,"$8,342",$0.000435,"19,161,060",-0.37%
1907,Quebecoin,QBC,"$8,067",$0.001203,"6,703,138",0.11%
1908,Ammo Reloaded,AMMO,"$8,057",$0.000104,"77,777,777",0.00%
1909,Grimcoin,GRIM,"$8,033",$0.000081,"99,408,861",0.00%
1910,Sharpe Platfo...,SHP,"$8,007",$0.000460,"17,410,144",0.00%
1911,INDINODE,XIND,"$7,985",$0.000009,"928,374,477",0.16%
1912,YoloCash,YLC,"$7,865",$0.000267,"29,499,388",-0.18%
1913,Skeincoin,SKC,"$7,803",$0.000570,"13,697,062",0.00%
1914,SpeedCash,SCS,"$7,774",$0.013526,"574,745",0.00%
1915,MustangCoin,MST,"$7,739",$0.012278,"630,343",-0.66%
1916,CryptoFlow,CFL,"$7,723",$0.000084,"92,026,159",0.00%
1917,Mocrow,MCW,"$7,567",$0.003714,"2,037,409",-0.43%
1918,Crystal Token,CYL,"$7,545",$0.013369,"564,377",-0.13%
1919,Bitcoin Adult,BTAD,"$7,498",$0.000215,"34,869,811",0.17%
1920,Zurcoin,ZUR,"$7,150",$0.000082,"87,653,034",0.00%
1921,BunnyToken,BUNNY,"$7,085",$0.000029,"244,486,021",-0.18%
1922,Virtacoin,VTA,"$7,074",$0.000001,"5,201,310,113",-0.03%
1923,MiloCoin,MILO,"$7,069",$0.000655,"10,789,954",0.00%
1924,VIVO,VIVO,"$6,746",$0.001375,"4,904,875",0.11%
1925,BumbaCoin,BUMBA,"$6,607",$0.000283,"23,335,668",0.00%
1926,Akroma,AKA,"$6,581",$0.000343,"19,177,485",0.16%
1927,Centurion,CNT,"$6,390",$0.000082,"77,663,826",0.00%
1928,Veltor,VLT,"$6,327",$0.011403,"554,855",0.00%
1929,Comet,CMT,"$6,301",$0.007219,"872,830",0.09%
1930,SONO,SONO,"$6,272",$0.003009,"2,084,823",0.11%
1931,ARbit,ARB,"$6,219",$0.000574,"10,830,050",0.00%
1932,Staker,STR,"$6,217",$0.004214,"1,475,222",14.14%
1933,FUTURAX,FTXT,"$6,132",$0.000002,"3,406,412,461",0.00%
1934,TravelNote,TVNT,"$6,068",$0.002818,"2,153,333",0.00%
1935,Helper Search...,HSN,"$6,061",$7.1e-07,"8,479,947,437",-2.44%
1936,Cabbage,CAB,"$6,041",$0.000575,"10,499,996",0.00%
1937,BOAT,BOAT,"$6,018",$0.000082,"72,988,844",0.00%
1938,bitqy,BQ,"$6,014",$0.000002,"3,112,670,515",-0.20%
1939,VectorAI,VEC2,"$5,999",$0.000326,"18,399,311",0.00%
1940,LiteBitcoin,LBTC,"$5,991",$0.000207,"28,940,333",0.00%
1941,Iconic,ICON,"$5,929",$0.010000,"592,894",0.00%
1942,HollyWoodCoin,HWC,"$5,919",$0.000258,"22,941,636",0.17%
1943,IceChain,ICHX,"$5,802",$0.000007,"781,142,774",-0.43%
1944,DeltaChain,DELTA,"$5,745",$7.7e-07,"7,434,642,124",-13.73%
1945,Luna Coin,LUNA,"$5,719",$0.003351,"1,706,429",-5.54%
1946,Prime-XI,PXI,"$5,656",$0.000258,"21,931,815",0.11%
1947,iBTC,IBTC,"$5,643",$0.000129,"43,602,774",0.00%
1948,PosEx,PEX,"$5,594",$0.002280,"2,453,240",0.00%
1949,Target Coin,TGT,"$5,520",$0.000006,"952,429,892",-0.20%
1950,Decision Token,HST,"$5,509",$0.000172,"32,025,998",0.17%
1951,Bitcoin W Spe...,BWS,"$5,475",$0.000095,"57,650,718",0.00%
1952,PAXEX,PAXEX,"$5,450",$0.000310,"17,571,745",-9.70%
1953,Open Trading ...,OTN,"$5,147",$0.002542,"2,024,530",0.00%
1954,Wispr,WSP,"$5,122",$0.000165,"30,999,906",0.00%
1955,BenjiRolls,BENJI,"$5,053",$0.000249,"20,276,099",0.00%
1956,Ethereum Gold,ETG,"$5,049",$0.000421,"12,000,000",0.16%
1957,Kurrent,KURT,"$5,032",$0.000082,"61,364,813",0.00%
1958,Alpha Coin,APC,"$5,008",$0.000154,"32,461,882",0.19%
1959,Cannation,CNNC,"$4,897",$0.001977,"2,476,893",0.11%
1960,Jin Coin,JIN,"$4,899",$0.000492,"9,960,402",0.00%
1961,Wild Beast Block,WBB,"$4,738",$0.026046,"181,919",0.11%
1962,ICOCalendar.T...,ICT,"$4,691",$0.003882,"1,208,500",0.13%
1963,Phantomx,PNX,"$4,681",$0.000101,"46,261,668",0.00%
1964,Bitspace,BSX,"$4,674",$0.000337,"13,860,431",0.00%
1965,Dalecoin,DALC,"$4,435",$0.006189,"716,508",0.11%
1966,Elliot Coin,ELLI,"$4,277",$0.000172,"24,862,595",0.16%
1967,Project Coin,PRJ,"$4,255",$0.000086,"49,472,628",0.16%
1968,Ragnarok,RAGNA,"$3,950",$0.000258,"15,307,803",0.16%
1969,Dystem,DTEM,"$3,785",$0.000517,"7,318,748",19.48%
1970,CARDbuyers,BCARD,"$3,756",$0.000086,"43,778,533",-0.08%
1971,LitecoinToken,LTK,"$3,756",$4e-08,"93,798,013,228",0.02%
1972,CrevaCoin,CREVA,"$3,687",$0.000101,"36,390,750",0.00%
1973,Mirai,MRI,"$3,667",$0.001068,"3,432,003",0.15%
1974,Traid,TRAID,"$3,555",$0.000172,"20,668,040",0.16%
1975,LiteCoin Ultra,LTCU,"$3,546",$0.003438,"1,031,300",0.11%
1976,Rhenium,XRH,"$3,505",$0.000103,"33,891,939",0.00%
1977,Mero,MERO,"$3,448",$0.000576,"5,989,943",0.00%
1978,Argentum,ARG,"$3,202",$0.000258,"12,417,511",0.17%
1979,Dinero,DIN,"$3,073",$0.000343,"8,947,929",0.16%
1980,CFun,CFUN,"$3,016",$0.000007,"429,429,737",0.00%
1981,PLNcoin,PLNC,"$2,938",$0.000172,"17,089,600",0.11%
1982,UralsCoin,URALS,"$2,868",$0.000192,"14,921,278",-0.30%
1983,Coinonat,CXT,"$2,840",$0.000329,"8,623,200",0.00%
1984,Printex,PRTX,"$2,816",$0.000082,"34,317,898",0.00%
1985,Bitvolt,VOLT,"$2,736",$0.000165,"16,588,056",0.00%
1986,SecureCoin,SRC,"$2,733",$0.000258,"10,597,856",0.15%
1987,CustomContrac...,CCN,"$2,668",$0.000002,"1,380,841,876",-63.24%
1988,Atomic Coin,ATOM,"$2,651",$0.000143,"18,554,847",0.00%
1989,iBank,IBANK,"$2,604",$0.000575,"4,526,324",0.00%
1990,GreenMed,GRMD,"$2,592",$0.000174,"14,899,993",1.12%
1991,Jesus Coin,JC,"$2,578",$1.4e-07,"17,979,550,689",0.16%
1992,FolmCoin,FLM,"$2,493",$0.000258,"9,662,813",0.16%
1993,Levocoin,LEVO,"$2,260",$0.000083,"27,375,528",0.00%
1994,Cointorox,OROX,"$2,242",$0.000406,"5,525,108",-0.18%
1995,Simmitri,SIM,"$2,239",$0.000032,"70,468,612",0.00%
1996,BitMoney,BIT,"$2,129",$0.000026,"82,497,698",0.16%
1997,Decentralized...,DCTO,"$1,919",$0.000002,"993,067,232",-0.18%
1998,CoinonatX,XCXT,"$1,906",$0.000098,"19,539,588",0.00%
1999,Project-X,NANOX,"$1,675",$21404.24,0.078264,0.11%
2000,Claymore,CLM,"$1,639",$0.000052,"31,513,196",-0.43%
2001,LRM Coin,LRM,"$1,615",$0.000162,"9,949,308",0.16%
2002,BROTHER,BRAT,"$1,600",$0.000010,"160,000,000",0.00%
2003,Abulaba,AAA,"$1,538",$0.000102,"15,090,818",0.18%
2004,Pure,PUREX,"$1,527",$0.000086,"17,751,757",0.17%
2005,PonziCoin,PONZI,"$1,484",$0.001723,"861,099",0.00%
2006,Honey,HONEY,"$1,443",$0.003166,"455,955",0.14%
2007,SocialCoin,SOCC,"$1,390",$0.000132,"10,518,425",0.03%
2008,CryptoAds Mar...,CRAD,"$1,384",$0.000611,"2,265,943",-0.18%
2009,Save and Gain,SANDG,"$1,324",$0.000432,"3,064,800",0.00%
2010,Elysium,ELS,"$1,185",$0.000083,"14,355,149",0.00%
2011,Ethereum Meta,ETHM,"$1,174",$0.000025,"46,727,841",-0.18%
2012,BitCoal,COAL,"$1,160",$0.000258,"4,500,000",0.11%
2013,Eryllium,ERY,"$1,129",$0.000083,"13,663,121",0.00%
2014,Provoco Token,VOCO,"$1,072",$0.000003,"375,710,075",1.23%
2015,X12 Coin,X12,"$1,040",$0.000086,"12,088,147",0.16%
2016,Oceanlab,OCL,"$1,000",$0.000022,"46,500,000",0.65%
2017,BrokerNekoNet...,BNN,$951,$3.2e-07,"2,994,585,916",0.00%
2018,GambleCoin,GMCN,$944,$0.000086,"10,978,054",0.17%
2019,QYNO,QNO,$852,$0.000792,"1,075,172",-0.52%
2020,Xchange,XCG,$803,$0.000082,"9,753,850",0.00%
2021,Concoin,CONX,$731,$0.000982,"744,266",0.00%
2022,Billionaire T...,XBL,$678,$0.000205,"3,315,269",0.00%
2023,Graphcoin,GRPH,$647,$0.000083,"7,821,703",0.00%
2024,SpectrumNetwork,SPEC,$643,$6.8e-07,"949,512,740",0.00%
2025,Bitcoin Planet,BTPL,$578,$0.000085,"6,804,362",0.00%
2026,Benz,BENZ,$553,$0.000093,"5,958,969",-0.18%
2027,StellarPay,XLB,$520,$0.000152,"3,424,785",0.28%
2028,Posscoin,POSS,$498,$1.7e-08,"30,059,347,897",0.00%
2029,ArtByte,ABY,$481,$6.1e-07,"792,537,250",0.00%
2030,LogisCoin,LGS,$449,$0.000191,"2,351,213",0.18%
2031,Argus,ARGUS,$395,$0.000344,"1,148,324",0.11%
2032,AnarchistsPrime,ACP,$378,$0.000086,"4,394,874",0.11%
2033,Magnum,MGM,$368,$0.000082,"4,497,751",0.00%
2034,Bitcoin X,BTX,$363,$0.000127,"2,864,374",-42.73%
2035,Bitcoinus,BITS,$357,$0.000006,"59,294,348",1.30%
2036,Azart,AZART,$357,$0.000086,"4,146,379",0.16%
2037,ZoZoCoin,ZZC,$315,$0.000162,"1,946,488",0.00%
2038,dietbitcoin,DDX,$273,$0.000093,"2,924,509",0.26%
2039,Interzone,ITZ,$228,$0.000086,"2,652,019",0.11%
2040,Trident Group,TRDT,$201,$0.000166,"1,213,024",0.00%
2041,BigUp,BIGUP,$180,$8.4e-08,"2,137,572,489",0.01%
2042,HarmonyCoin,HMC,$145,$0.000258,"561,235",0.11%
2043,Etheriya,RIYA,$131,$0.000083,"1,581,531",0.00%
2044,Jiyo [OLD],JIYO,$105,$0.000017,"6,100,012",0.00%
2045,Blacer Coin,BLCR,$71,$0.000430,"164,249",0.16%
2046,SongCoin,SONG,$62,$0.000002,"32,565,300",0.00%
2047,PlayerCoin,PLACO,$44,$0.000001,"35,120,000",0.03%
2048,CK USD,CKUSD,?,$0.204453,?,-0.26%
2049,Echoin,EC,?,$0.048000,?,-0.34%
2050,Gomics,GOM,?,$0.313865,?,-0.30%
2051,Pledge Coin,PLG,?,$0.004916,?,-0.07%
2052,MX Token,MX,?,$0.174160,?,-0.74%
2053,Dimension Chain,EON,?,$0.311458,?,1.01%
2054,Super Zero,SERO,?,$0.099535,?,-0.84%
2055,Eminer,EM,?,$0.028236,?,-0.53%
2056,DACC,DACC,?,$0.000075,?,12.25%
2057,YOU COIN,YOU,?,$0.055846,?,0.53%
2058,FOIN,FOIN,?,$1490.72,?,0.21%
2059,Ontology Gas,ONG,?,$0.154301,?,0.13%
2060,BitMax Token,BTMX,?,$0.063730,?,0.80%
2061,PAX Gold,PAXG,?,$1520.50,?,0.02%
2062,Filecoin [Fut...,FIL,?,$3.71,?,-0.40%
2063,Aidos Kuneen,ADK,?,$3.37,?,-1.96%
2064,DigiFinexToken,DFT,?,$0.543189,?,0.13%
2065,Treelion,TRN,?,$0.516953,?,0.19%
2066,The Midas Tou...,TMTG,?,$0.000884,?,-1.72%
2067,CoinEx Token,CET,?,$0.019312,?,0.02%
2068,MINDOL,MIN,?,$0.223887,?,0.22%
2069,12Ships,TSHP,?,$0.028320,?,0.54%
2070,WinToken,WIN,?,$0.001475,?,-0.30%
2071,V-Dimension,VOLLAR,?,$1.09,?,-1.04%
2072,VIDY,VIDY,?,$0.002462,?,1.65%
2073,PLANET,PLA,?,$0.289126,?,0.06%
2074,Band Protocol,BAND,?,$0.473694,?,0.14%
2075,ShineChain,SHE,?,$0.000976,?,0.24%
2076,Whole Network,NODE,?,$0.007330,?,-2.15%
2077,StarChain,STC,?,$0.010195,?,0.82%
2078,Huobi Pool Token,HPT,?,$0.006823,?,0.40%
2079,Coni,CONI,?,$0.021973,?,0.27%
2080,YottaChain,YTA,?,$0.077043,?,-0.06%
2081,BUMO,BU,?,$0.012044,?,-0.42%
2082,BigONE Token,ONE,?,$0.003662,?,0.30%
2083,MixMarvel,MIX,?,$0.032670,?,0.89%
2084,Bilaxy Token,BIA, ?,$0.003899,?,-0.50%
2085,Tepleton,TEP,?,$2.80,?,-0.14%
2086,OceanEx Token,OCE,?,$0.003532,?,0.07%
2087,FairGame,FAIR,?,$0.002860,?,-0.06%
2088,CONUN,CON,?,$0.005574,?,-1.14%
2089,VinDax Coin,VD,?,$0.061208,?,8.07%
2090,Ferrum Network,FRM,?,$0.003716,?,3.56%
2091,BAWnetwork,BAW,?,$0.000022,?,0.11%
2092,DUO Network T...,DUO,?,$0.013364,?,1.01%
2093,KNOW,KNOW,?,$0.001615,?,4.33%
2094,Decentralized...,DVP,?,$0.025857,?,-0.62%
2095,Polkadot [IOU],DOT,?,$117.62,?,-0.06%
2096,DREP,DREP,?,$0.002800,?,-0.52%
2097,En-Tan-Mo,ETM,?,$0.037829,?,-0.13%
2098,LightChain,LIGHT,?,$0.000015,?,-0.45%
2099,Usechain Token,USE,?,$0.001654,?,2.27%
2100,OFCOIN,OF,?,$0.000166,?,1.35%
2101,Exchange Union,XUC,?,$1.18,?,0.76%
2102,Custody Token,CUST,?,$0.010327,?,0.34%
2103,ZVCHAIN,ZVC,?,$0.286534,?,0.12%
2104,Electronic En...,E2C,?,$0.023262,?,-0.52%
2105,Hdac,HDAC,?,$0.031546,?,-0.57%
2106,Consentium,CSM,?,$0.137072,?,4.55%
2107,GlitzKoin,GTN,?,$0.184568,?,0.32%
2108,Dapp Token,DAPPT,?,$0.001588,?,-0.08%
2109,VeThor Token,VTHO,?,$0.000455,?,0.96%
2110,CIChain,CIC,?,$0.000788,?,1.92%
2111,CNNS,CNNS,?,$0.006572,?,0.69%
2112,Terra,LUNA,?,$0.696250,?,0.17%
2113,Velas,VLX,?,$0.012608,?,0.77%
2114,Yobit Token,YO,?,$984.94,?,0.21%
2115,Tratok,TRAT,?,$0.003776,?,-0.41%
2116,TCOIN,TCN,?,$0.027866,?,0.16%
2117,WHEN Token,WHEN,?,$0.006791,?,0.79%
2118,ARPA Chain,ARPA,?,$0.008579,?,0.17%
2119,MyToken,MT,?,$0.001451,?,-0.08%
2120,WETH,WETH,?,$185.73,?,-0.44%
2121,Cai Token,CAI,?,$0.000107,?,-0.08%
2122,USDCoin,USC,?,$1.00,?,0.16%
2123,Dexter G,DXG,?,$0.787934,?,-1.10%
2124,PlayCoin [QRC20],PLY,?,$0.004988,?,-0.49%
2125,ThingsOperati...,TOS,?,$0.001864,?,0.24%
2126,InvestDigital,IDT,?,$0.007196,?,0.03%
2127,DEXTER,DXR,?,$445.66,?,0.11%
2128,Gosama,GOS,?,$0.148443,?,0.13%
2129,Engine,EGCC,?,$0.000413,?,0.28%
2130,YouLive Coin,UC,?,$0.000294,?,0.30%
2131,NSS Coin,NSS,?,$0.058354,?,-1.68%
2132,Alphacon,ALP,?,$0.005572,?,-0.18%
2133,TopChain,TOPC,?,$0.008213,?,-1.62%
2134,Magic Cube Coin,MCC,?,$0.002964,?,-0.86%
2135,Blockcloud,BLOC,?,$0.002412,?,-1.04%
2136,Yuan Chain Coin,YCC,?,$0.007888,?,-0.08%
2137,FIBOS,FO,?,$0.010515,?,-0.47%
2138,NNB Token,NNB,?,$0.002153,?,-0.17%
2139,CENTERCOIN,CENT,?,$0.002922,?,0.10%
2140,EduCoin,EDU,?,$0.000160,?,1.23%
2141,Simone,SON, ?,$720.34,?,-0.04%
2142,Blockchain Qu...,BQT,?,$0.014564,?,-0.62%
2143,Opennity,OPNN,?,$0.000601,?,0.00%
2144,IZIChain,IZI,?,$0.001245,?,4.22%
2145,Defi,DEFI,?,$0.055111,?,0.39%
2146,PalletOne,PTN,?,$0.007567,?,-0.48%
2147,Volume Network,VOL,?,$0.042899,?,-0.21%
2148,LinkToken,LTK,?,$0.043475,?,0.71%
2149,Tokoin,TOKO,?,$0.097515,?,0.60%
2150,Ubique Chain ...,UCT,?,$0.009540,?,0.19%
2151,HitChain,HIT,?,$0.000067,?,1.08%
2152,BitUP Token,BUT,?,$0.002613,?,-0.05%
2153,Show,SHOW,?,$0.000876,?,0.13%
2154,IOU,IOUX,?,$0.240155,?,-0.25%
2155,EMOGI Network,LOL,?,$0.002128,?,-1.01%
2156,United Bitcoin,UBTC,?,$1.59,?,12.80%
2157,BeeKan,BKBT,?,$0.000362,?,0.77%
2158,Game Stars,GST,?,$0.000356,?,-0.16%
2159,T.OS,TOSC,?,$0.031314,?,0.30%
2160,KEY,KEY,?,$0.001304,?,-0.17%
2161,Xenoverse,XENO,?,$0.002243,?,-1.66%
2162,Ladder Networ...,LAD,?,$0.015410,?,-0.51%
2163,PATHHIVE ,PHV,?,$0.028239,?,0.32%
2164,CHEX,CHEX,?,$0.007127,?,0.26%
2165,Coindom,CCC,?,$0.003356,?,-0.25%
2166,Promotion Coin,PC,?,$0.000281,?,0.37%
2167,Sparkle,SPRKL,?,$0.021333,?,-7.49%
2168,Intelligent I...,IIC,?,$0.000171,?,-16.94%
2169,Aitheon,ACU,?,$0.007541,?,-4.46%
2170,Influence Chain,INC,?,$0.001539,?,-7.02%
2171,xCrypt Token,XCT,?,$0.001794,?,0.33%
2172,Cybereits,CRE,?,$0.001787,?,-0.08%
2173,ROMToken,ROM,?,$0.000034,?,26.47%
2174,Smartup,SMARTUP,?,$0.000547,?,3.43%
2175,Bitcloud Pro,BPRO,?,$0.006350,?,-0.67%
2176,Super Bitcoin,SBTC,?,$2.07,?,-2.23%
2177,InsurChain,INSUR,?,$0.000182,?,7.41%
2178,SPIN Protocol,SPIN,?,$0.005336,?,4.78%
2179,Colletrix,CIPX,?,$0.002669,?,2.50%
2180,ProBit Token,PROB,?,$0.061959,?,0.05%
2181,FundToken,FUNDZ,?,$0.005590,?,0.17%
2182,CarBlock,CAR,?,$0.000873,?,-0.68%
2183,MEX,MEX,?,$0.000669,?,-0.03%
2184,FuturoCoin,FTO,?,$0.162539,?,0.21%
2185,Baer Chain,BRC,?,$1.78,?,0.23%
2186,Endorsit,EDS,?,$0.000074,?,0.09%
2187,CARAT,CARAT,?,$0.555155,?,-0.16%
2188,vSportCoin,VSC,?,$0.001359,?,-0.18%
2189,BitcoinX,BCX,?,$0.000907,?,5.06%
2190,Experience Token,EXT,?,$0.000112,?,-1.74%
2191,Agoras Tokens,AGRS,?,$0.194717,?,0.64%
2192,WEBN token,WEBN,?,$0.000005,?,-0.30%
2193,SEER,SEER,?,$0.000620,?,-2.85%
2194,MSD,MSD,?,$0.008338,?,0.11%
2195,Boltt Coin ,BOLTT,?,$0.023898,?,0.14%
2196,Muzika,MZK,?,$0.005160,?,0.16%
2197,Celsius,CEL,?,$0.065666,?,0.07%
2198,TranslateMe N...,TMN,?,$0.001557,?,2.91%
2199,Livepeer,LPT,?,$3.33,?,-3.12%
2200,Pixie Coin,PXC,?,$0.001219,?,-0.81%
2201,DeepCloud AI,DEEP,?,$0.004912,?,-4.95%
2202,Themis,GET,?,$0.003686,?,-0.13%
2203,Maggie,MAG,?,$0.000734,?,5.40%
